instance_id,pair_id,annotation_order,split,query_item,target_item,query_text,target_text,label_9cls,label_3cls,consistency,soft_label_complementary,soft_label_substitute,soft_label_unrelated,soft_entropy,n_valid_runs,ease_ab,ease_ba,co_review_count,pool_type
1288_0,1288,0,val,B01NBTD4Q8,B0B2CRMWBP,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: HC COLLECTION Full Bed Sheets Set - Hotel Luxury, Lightweight, Soft Cooling Bedding & Pillowcase Set w/ 16"" Deep Pockets - Wrinkle & Shrink Resistant - Taupe, Eco-Friendly Full Size 4 pc Sheet Set
Brand: HC COLLECTION
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0090500628575682,0.010255554690957,381,co_purchase
1288_1,1288,1,val,B0B2CRMWBP,B01NBTD4Q8,"Title: HC COLLECTION Full Bed Sheets Set - Hotel Luxury, Lightweight, Soft Cooling Bedding & Pillowcase Set w/ 16"" Deep Pockets - Wrinkle & Shrink Resistant - Taupe, Eco-Friendly Full Size 4 pc Sheet Set
Brand: HC COLLECTION
Category: Amazon Home
Description: ['[]']","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.010255554690957,0.0090500628575682,381,co_purchase
1880_0,1880,0,train,B01NBTD4Q8,B0B5235P58,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Linenspa Waterproof Smooth Top Premium Twin Mattress Protector, Breathable & Hypoallergenic Twin Mattress Covers - Packaging May Vary, White
Brand: Linenspa
Category: Amazon Home
Description: [""['Keep your bed fresh with the Linenspa Smooth Top Premium Mattress Protector. With advanced aqua tight technology, this 100% waterproof mattress protector provides reliable protection from all liquids, spills, and accidents. The fitted-sheet-style bottom keeps your waterproof mattress cover secur",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0088489335030317,0.0099282739683985,107,co_purchase
1880_1,1880,1,train,B0B5235P58,B01NBTD4Q8,"Title: Linenspa Waterproof Smooth Top Premium Twin Mattress Protector, Breathable & Hypoallergenic Twin Mattress Covers - Packaging May Vary, White
Brand: Linenspa
Category: Amazon Home
Description: [""['Keep your bed fresh with the Linenspa Smooth Top Premium Mattress Protector. With advanced aqua tight technology, this 100% waterproof mattress protector provides reliable protection from all liquids, spills, and accidents. The fitted-sheet-style bottom keeps your waterproof mattress cover secur","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",5,complementary,1.0,1.0,0.0,0.0,-0.0,3,0.0099282739683985,0.0088489335030317,107,co_purchase
1260_0,1260,0,train,B01NBTD4Q8,B0B53DWRVW,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Mellanni RV Bedding Short Queen - Double Brushed Microfiber Camper Bunk Sheets - Durable and Breathable Cooling Sheets - Fits Mattress Up to 10'' - Deep Pocket Queen Sheet Sets (Short Queen, Spa Blue)
Brand: Mellanni
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0100604025647044,0.0088318130001425,658,co_purchase
1260_1,1260,1,train,B0B53DWRVW,B01NBTD4Q8,"Title: Mellanni RV Bedding Short Queen - Double Brushed Microfiber Camper Bunk Sheets - Durable and Breathable Cooling Sheets - Fits Mattress Up to 10'' - Deep Pocket Queen Sheet Sets (Short Queen, Spa Blue)
Brand: Mellanni
Category: Amazon Home
Description: ['[]']","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0088318130001425,0.0100604025647044,658,co_purchase
4497_0,4497,0,val,B01NBTD4Q8,B0BGNG1294,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black
Brand: Amazon Basics
Category: Home Audio & Theater
Description: [""['Product Description'\n 'Amazon Basics High-Speed HDMI Cable (18Gbps, 4K/60Hz) - 10 Feet, Black'\n 'From the Manufacturer' 'Amazon Basics']""]",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0004537527856882,-0.000255372520769,117,co_purchase
4497_1,4497,1,val,B0BGNG1294,B01NBTD4Q8,"Title: Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black
Brand: Amazon Basics
Category: Home Audio & Theater
Description: [""['Product Description'\n 'Amazon Basics High-Speed HDMI Cable (18Gbps, 4K/60Hz) - 10 Feet, Black'\n 'From the Manufacturer' 'Amazon Basics']""]","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.000255372520769,-0.0004537527856882,117,co_purchase
1501_0,1501,0,val,B01NBTD4Q8,B0BK1Y358T,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Linenspa Comforter Duvet Insert Cal King Stone/Charcoal Down Alternative All Season Microfiber-Cal King Size - Box Stitched
Brand: Linenspa
Category: Amazon Home
Description: [""['Get year-round comfort with the LINENSPA All Season Down Alternative Microfiber Comforter. Featuring ultra-soft fabric and 300 gsm of plush down alternative fill, this down alternative comforter is the perfect balance of warmth and softness—making it truly the best all season comforter for hot s",5,complementary,0.6667,0.6667,0.0,0.3333,0.6364910608887524,3,0.0009181101922877,0.0010282865259796,165,co_purchase
1501_1,1501,1,val,B0BK1Y358T,B01NBTD4Q8,"Title: Linenspa Comforter Duvet Insert Cal King Stone/Charcoal Down Alternative All Season Microfiber-Cal King Size - Box Stitched
Brand: Linenspa
Category: Amazon Home
Description: [""['Get year-round comfort with the LINENSPA All Season Down Alternative Microfiber Comforter. Featuring ultra-soft fabric and 300 gsm of plush down alternative fill, this down alternative comforter is the perfect balance of warmth and softness—making it truly the best all season comforter for hot s","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0010282865259796,0.0009181101922877,165,co_purchase
1350_0,1350,0,val,B01NBTD4Q8,B0BRBSNXNT,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: King Size Sheet Set - Breathable & Cooling - Hotel Luxury Bed Sheets - Extra Soft - Deep Pockets - Easy Fit - 4 Piece Set - Wrinkle Free - Comfy - Dark Grey Bed Sheets - Kings Sheets - Fitted Sheets
Brand: CGK Unlimited
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0041578435339033,0.004813642706722,248,co_purchase
1350_1,1350,1,val,B0BRBSNXNT,B01NBTD4Q8,"Title: King Size Sheet Set - Breathable & Cooling - Hotel Luxury Bed Sheets - Extra Soft - Deep Pockets - Easy Fit - 4 Piece Set - Wrinkle Free - Comfy - Dark Grey Bed Sheets - Kings Sheets - Fitted Sheets
Brand: CGK Unlimited
Category: Amazon Home
Description: ['[]']","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.004813642706722,0.0041578435339033,248,co_purchase
1596_0,1596,0,train,B01NBTD4Q8,B0BSGB4ZKG,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Danjor Linens California King Sheet Set - - 6 Piece Set Including 4 Pillowcases - Deep Pockets - Breathable, Soft Bed Sheets - Wrinkle Free - Machine Washable - Light Grey Cal King Bed Sheets - 6 pc
Brand: Danjor Linens
Category: Amazon Home
Description: [""['Danjor Linens Cali King Size Bed Sheets Set - 1800 Series 6 Piece Bedding Sheet & Pillowcases Sets w/ Deep Pockets - Fade Resistant & Machine Washable - Light Gray']""]",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0009731825557537,0.0011839919025078,140,co_purchase
1596_1,1596,1,train,B0BSGB4ZKG,B01NBTD4Q8,"Title: Danjor Linens California King Sheet Set - - 6 Piece Set Including 4 Pillowcases - Deep Pockets - Breathable, Soft Bed Sheets - Wrinkle Free - Machine Washable - Light Grey Cal King Bed Sheets - 6 pc
Brand: Danjor Linens
Category: Amazon Home
Description: [""['Danjor Linens Cali King Size Bed Sheets Set - 1800 Series 6 Piece Bedding Sheet & Pillowcases Sets w/ Deep Pockets - Fade Resistant & Machine Washable - Light Gray']""]","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0011839919025078,0.0009731825557537,140,co_purchase
1477_0,1477,0,train,B01NBTD4Q8,B0BSPGR5T6,"Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ","Title: Instant Pot Duo 7-in-1 Electric Pressure Cooker, Slow Cooker, Rice Cooker, Steamer, Sauté, Yogurt Maker, Warmer & Sterilizer, Includes Free App with over 1900 Recipes, Stainless Steel, 8 Quart
Brand: Instant Pot
Category: Amazon Home
Description: [""['Easy to use, easy to clean, fast, versatile, and convenient, the Instant Pot® Duo™ is the one that started it all. It replaces 7 kitchen appliances: pressure cooker, slow cooker, rice cooker, steamer, sauté pan, yogurt maker & warmer. With 13 built-in smart programs, cook your favorite dishes wi",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0063886512070894,-0.0048030405305325,170,co_purchase
1477_1,1477,1,train,B0BSPGR5T6,B01NBTD4Q8,"Title: Instant Pot Duo 7-in-1 Electric Pressure Cooker, Slow Cooker, Rice Cooker, Steamer, Sauté, Yogurt Maker, Warmer & Sterilizer, Includes Free App with over 1900 Recipes, Stainless Steel, 8 Quart
Brand: Instant Pot
Category: Amazon Home
Description: [""['Easy to use, easy to clean, fast, versatile, and convenient, the Instant Pot® Duo™ is the one that started it all. It replaces 7 kitchen appliances: pressure cooker, slow cooker, rice cooker, steamer, sauté pan, yogurt maker & warmer. With 13 built-in smart programs, cook your favorite dishes wi","Title: 1500 Supreme Collection Twin XL Sheet Sets Lilac - 3 Piece Bed Sheets and Pillowcase Set for Twin XL Mattress - Extra Soft, Elastic Corner Straps, Deep Pocket Sheets, Twin XL Lilac
Brand: Sweet Home Collection
Category: Amazon Home
Description: ['[\'Sweet Home Collection Why Choose Us? At Sweet Home Collection, we strive to create products using the finest textiles possible at reasonable prices. We find techniques that include better stitching, stronger weaving, and more affordable materials. Quality: Our 1500 Supreme Collection is a fine ",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0048030405305325,-0.0063886512070894,170,co_purchase
